Rk,Player,Age,Team,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,Sk%,NY/A,ANY/A,4QC,GWD,Awards,Player-additional
16,Jim Hart,25,STL,QB,9,5,2-3-0,84,169,49.7,1086,6,3.6,12,7.1,60,6.4,3.94,12.9,120.7,52.5,10,100,5.59,5.51,3.16,1,1,,HartJi00
17,Bill Munson,28,DET,QB,8,7,4-2-1,84,166,50.6,1062,7,4.2,8,4.8,62,6.4,5.07,12.6,132.8,64.9,12,93,6.74,5.44,4.21,2,1,,MunsBi00
18,Steve Spurrier,24,SFO,QB,6,4,2-2-0,81,146,55.5,926,5,3.4,11,7.5,75,6.3,3.64,11.4,154.3,54.8,11,87,7.01,5.34,2.83,0,0,,SpurSt00
19,Greg Landry,23,DET,QB,10,7,5-2-0,80,160,50.0,853,4,2.5,10,6.3,43,5.3,3.02,10.7,85.3,48.3,30,265,15.79,3.09,1.15,0,0,,LandGr00
20,Randy Johnson,25,ATL,QB,6,5,2-3-0,51,93,54.8,788,8,8.6,5,5.4,65,8.5,7.77,15.5,131.3,89.4,18,152,16.22,5.73,5.14,0,0,,JohnRa00
21,Jack Concannon,26,CHI,QB,14,5,0-5-0,87,160,54.4,783,4,2.5,8,5.0,38,4.9,3.14,9.0,55.9,55.3,14,104,8.05,3.90,2.29,0,0,,ConcJa00
22,Bobby Douglass,22,CHI,QB,11,7,1-6-0,68,148,45.9,773,5,3.4,8,5.4,48,5.2,3.47,11.4,70.3,50.9,37,312,20.00,2.49,1.09,0,0,,DougBo00
23,Earl Morrall,35,BAL,QB,9,2,1-0-1,46,99,46.5,755,5,5.1,7,7.1,42,7.6,5.45,16.4,83.9,60.0,7,63,6.60,6.53,4.50,1,0,,MorrEa00
24,Terry Hanratty,21,PIT,QB,8,5,0-5-0,52,126,41.3,716,8,6.3,13,10.3,41,5.7,2.31,13.8,89.5,41.7,20,168,13.70,3.75,0.84,0,0,,HanrTe00
25,Gary Cuozzo,28,MIN,QB,9,1,0-1-0,49,98,50.0,693,4,4.1,5,5.1,50,7.1,5.59,14.1,77.0,65.6,6,54,5.77,6.14,4.75,1,1,,CuozGa00
26,Roger Staubach,27,DAL,QB,6,1,1-0-0,23,47,48.9,421,1,2.1,2,4.3,75,9.0,7.47,18.3,70.2,69.5,12,106,20.34,5.34,4.15,0,0,,StauRo00
27,Edd Hargett,22,NOR,QB,6,0,,31,52,59.6,403,0,0.0,0,0.0,32,7.8,7.75,13.0,67.2,84.1,3,18,5.45,7.00,7.00,1,1,,HargEd00
28,Virgil Carter,24,CHI,QB,3,2,0-2-0,36,71,50.7,343,2,2.8,5,7.0,41,4.8,2.23,9.5,114.3,44.5,3,20,4.05,4.36,1.86,0,0,,CartVi00
29,Bruce Lemmerman,24,ATL,QB,7,2,0-2-0,25,62,40.3,330,1,1.6,4,6.5,57,5.3,2.74,13.2,47.1,36.4,14,106,18.42,2.95,0.84,0,0,,LemmBr00
30,Kent Nix,25,PIT,QB,5,0,,25,53,47.2,290,2,3.8,6,11.3,47,5.5,1.13,11.6,58.0,37.2,7,39,11.67,4.18,0.35,0,0,,NixxKe00
31,George Mira,27,PHI,QB,7,1,0-1-0,25,76,32.9,240,1,1.3,5,6.6,35,3.2,0.46,9.6,34.3,19.6,8,70,9.52,2.02,-0.42,0,0,,MiraGe00
32,Jim Ninowski,33,NOR,QB,4,0,,17,34,50.0,227,1,2.9,2,5.9,70,6.7,4.62,13.4,56.8,56.9,1,11,2.86,6.17,4.17,0,0,,NinoJi00
33,Calvin Hill,22,DAL,RB,13,13,,3,3,100.0,137,2,66.7,0,0.0,59,45.7,59.00,45.7,10.5,158.3,0,0,0.00,45.67,59.00,0,0,PBAP-1AP MVP-4AP ORoY-1,HillCa00
34,Gary Wood,27,NYG,QB,12,0,,10,16,62.5,106,1,6.3,0,0.0,25,6.6,7.88,10.6,8.8,102.6,0,0,0.00,6.63,7.88,0,0,,WoodGa00
35,Karl Sweetan,27,RAM,QB,5,0,,5,13,38.5,101,1,7.7,0,0.0,67,7.8,9.31,20.2,20.2,92.1,1,4,7.14,6.93,8.36,0,0,,SweeKa00
36,Bob Lee,23,MIN,QB,14,0,,7,11,63.6,79,1,9.1,0,0.0,30,7.2,9.00,11.3,5.6,115.3,0,0,0.00,7.18,9.00,0,0,,LeexBo00
37,Doug Cunningham,24,SFO,RB,14,14,,3,3,100.0,48,1,33.3,0,0.0,31,16.0,22.67,16.0,3.4,158.3,0,0,0.00,16.00,22.67,0,0,,CunnDo00
38,Tom Matte,30,BAL,RB,14,14,,1,3,33.3,46,0,0.0,0,0.0,46,15.3,15.33,46.0,3.3,81.9,0,0,0.00,15.33,15.33,0,0,PB,MattTo00
39,Larry Walton,22,DET,WR,14,7,,1,1,100.0,43,1,100.0,0,0.0,43,43.0,63.00,43.0,3.1,158.3,0,0,0.00,43.00,63.00,0,0,,WaltLa00
40,Andy Livingston,25,NOR,RB,14,14,,3,4,75.0,38,1,25.0,1,25.0,14,9.5,3.25,12.7,2.7,104.2,0,0,0.00,9.50,3.25,0,0,PB,LiviAn00
41,Milt Plum,34,NYG,QB,1,0,,3,9,33.3,37,0,0.0,0,0.0,23,4.1,4.11,12.3,37.0,47.0,1,12,10.00,2.50,2.50,0,0,,PlumMi00
42,Leroy Kelly,27,CLE,RB,13,13,,1,5,20.0,36,1,20.0,0,0.0,36,7.2,11.20,36.0,2.8,96.7,0,0,0.00,7.20,11.20,0,0,PBAP-2,KellLe00
43,Dan Reeves,25,DAL,RB,13,1,,1,3,33.3,35,0,0.0,1,33.3,35,11.7,-3.33,35.0,2.7,38.9,2,14,40.00,4.20,-4.80,0,0,,ReevDa00
44,Jerry Rhome,27,CLE,QB,11,0,,7,19,36.8,35,0,0.0,2,10.5,22,1.8,-2.89,5.0,3.2,5.7,3,26,13.64,0.41,-3.68,0,0,,RhomJe00
45,Bobby Joe Green,33,CHI,P,14,0,,2,2,100.0,30,0,0.0,0,0.0,19,15.0,15.00,15.0,2.1,118.7,0,0,0.00,15.00,15.00,0,0,,GreeBo20
46,Dick Hoak,30,PIT,RB,14,13,,2,3,66.7,30,0,0.0,0,0.0,16,10.0,10.00,15.0,2.1,99.3,1,10,25.00,5.00,5.00,0,0,,HoakDi00
47,Reece Morrison,24,CLE,RB,14,1,,1,1,100.0,16,0,0.0,0,0.0,16,16.0,16.00,16.0,1.1,118.7,0,0,0.00,16.00,16.00,0,0,,MorrRe00
48,Harmon Wages,23,ATL,RB,14,8,,1,1,100.0,16,1,100.0,0,0.0,16,16.0,36.00,16.0,1.1,158.3,0,0,0.00,16.00,36.00,0,0,,WageHa00
49,Tom Barrington,25,NOR,RB,11,0,,1,2,50.0,15,0,0.0,0,0.0,15,7.5,7.50,15.0,1.4,75.0,1,0,33.33,5.00,5.00,0,0,,BarrTo00
50,Ernie Koy,27,NYG,RB,14,7,,1,1,100.0,15,0,0.0,0,0.0,15,15.0,15.00,15.0,1.1,118.7,0,0,0.00,15.00,15.00,0,0,,KoyxEr00
51,Leroy Keyes,22,PHI,RB,14,11,,1,2,50.0,14,0,0.0,0,0.0,14,7.0,7.00,14.0,1.0,72.9,0,0,0.00,7.00,7.00,0,0,,KeyeLe20
52,Billy Stevens,24,GNB,QB,1,0,,1,3,33.3,12,0,0.0,0,0.0,12,4.0,4.00,12.0,12.0,46.5,0,0,0.00,4.00,4.00,0,0,,StevBi00
53,Billy Lothridge,27,ATL,P,14,0,,1,1,100.0,9,0,0.0,0,0.0,9,9.0,9.00,9.0,0.6,104.2,0,0,0.00,9.00,9.00,0,0,,LothBi20
54,King Hill,33,STL,QB,14,0,,1,1,100.0,7,0,0.0,0,0.0,7,7.0,7.00,7.0,0.5,95.8,0,0,0.00,7.00,7.00,0,0,,HillKi00
55,Frank Ryan,33,WAS,QB,1,0,,1,1,100.0,4,0,0.0,0,0.0,4,4.0,4.00,4.0,4.0,83.3,0,0,0.00,4.00,4.00,0,0,,RyanFr00
56,Greg Barton,23,DET,QB,1,0,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,,BartGr20
57,Bill Bradley,22,PHI,DB,14,0,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,AP DRoY-5,BradBi00
58,Ronnie Bull,29,CHI,FB,6,6,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,,BullRo00
59,Willie Ellison,24,RAM,RB,14,0,,0,2,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,,ElliWi00
60,Mel Farr,25,DET,RB,5,5,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,,FarrMe00
61,Paul Gipson,23,ATL,RB,10,0,,0,1,0.0,0,0,0.0,1,100.0,,0.0,-45.00,,0.0,0.0,0,0,0.00,0.00,-45.00,0,0,,GipsPa00
62,Ron Johnson,22,CLE,RB,14,13,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,,JohnRo02
63,Curt Knight,26,WAS,K,14,0,,0,1,0.0,0,0,0.0,1,100.0,,0.0,-45.00,,0.0,0.0,0,0,0.00,0.00,-45.00,0,0,,KnigCu20
64,Joe Don Looney,27,NOR,RB,3,0,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,,LoonJo00
65,Eddie Meador,32,RAM,FS,14,14,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,AP-1,MeadEd00
66,Gale Sayers,26,CHI,RB,14,14,,0,2,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,1,3,33.33,-1.00,-1.00,0,0,PBAP-1,SayeGa00
67,Larry Smith,22,RAM,RB,14,14,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.00,,0.0,39.6,2,13,66.67,-4.33,-4.33,0,0,,SmitLa02
,League Average,,,,,,,,,52.6,,,5.1,,4.9,,7.0,5.80,13.3,63.2,71.6,,,8.12,5.76,4.67,,,,-9999
